"address/city","address/community","address/neighborhood","address/state","address/streetAddress","address/subdivision","address/zipcode","bathrooms","bedrooms","currency","description","homeStatus","latitude","livingArea","longitude","photos/0","photos/1","photos/2","photos/3","photos/4","photos/5","photos/6","photos/7","photos/8","photos/9","photos/10","photos/11","photos/12","photos/13","photos/14","photos/15","photos/16","photos/17","photos/18","photos/19","photos/20","photos/21","photos/22","photos/23","photos/24","photos/25","photos/26","photos/27","photos/28","photos/29","photos/30","photos/31","photos/32","photos/33","photos/34","photos/35","photos/36","photos/37","photos/38","photos/39","photos/40","photos/41","photos/42","photos/43","photos/44","photos/45","photos/46","photos/47","photos/48","photos/49","photos/50","photos/51","photos/52","photos/53","photos/54","photos/55","photos/56","photos/57","photos/58","photos/59","photos/60","photos/61","photos/62","photos/63","photos/64","photos/65","photos/66","photos/67","photos/68","photos/69","photos/70","photos/71","photos/72","photos/73","photos/74","photos/75","photos/76","photos/77","photos/78","photos/79","photos/80","photos/81","photos/82","photos/83","photos/84","photos/85","photos/86","photos/87","photos/88","photos/89","photos/90","photos/91","photos/92","photos/93","photos/94","photos/95","photos/96","photos/97","photos/98","photos/99","photos/100","photos/101","photos/102","photos/103","price","url","yearBuilt"
"Mays Landing",,,"NJ","2616 Alamo Ct",,"08330","2","2","USD","For sale by owner, Quiet dead end street, 2 BR 2BA unit in desirable Timber Glen condominiums.  New heating and air conditioning unit, as well as brand new hot water heater, new toilets. New stainless steel microwave and electric range.  Move in ready!   Amenities include swimming pool, walking trail, close to Hamilton Mall and walking distance to Target and Consumer Square shopping center.  Great location!  Will pay buyers agent commission.  Renter in place,  renter would like to stay one more year.","FOR_SALE","39.453705","955","-74.63439","https://photos.zillowstatic.com/fp/6551bc53f2dd5f11b585976ca283a1ed-p_d.jpg","https://photos.zillowstatic.com/fp/d786db47c0704fe7251db7bc31d4a032-p_d.jpg","https://photos.zillowstatic.com/fp/29fe647536abb393993be77ef1623323-p_d.jpg","https://photos.zillowstatic.com/fp/243aec20cce5ac1d55ac0042bd768cd7-p_d.jpg","https://photos.zillowstatic.com/fp/5f72b81416cdbd07aca8ab6d6401f9e0-p_d.jpg","https://photos.zillowstatic.com/fp/b1fc236a8867c0fd4761c79c69a2b068-p_d.jpg","https://photos.zillowstatic.com/fp/073276078bee268e1b71a9fd936d3646-p_d.jpg","https://photos.zillowstatic.com/fp/0d63ff8a936a18e08b5af47d78310fd9-p_d.jpg","https://photos.zillowstatic.com/fp/b471cfad9319acadeb5e84bebb4dd7c7-p_d.jpg","https://photos.zillowstatic.com/fp/5e62d8baff4ba0184a8488dc32e59191-p_d.jpg","https://photos.zillowstatic.com/fp/237e08fde6773cd2049c68b7aebbf781-p_d.jpg","https://photos.zillowstatic.com/fp/94c1be04790405f0be20b5dca2e640f2-p_d.jpg","https://photos.zillowstatic.com/fp/2c9c1cfe2a8661ec11688e9f47d3bfa4-p_d.jpg","https://photos.zillowstatic.com/fp/5ff6c3400a51131c59766934426d5e81-p_d.jpg","https://photos.zillowstatic.com/fp/b839b933a7dce48d47d0ce474d881307-p_d.jpg","https://photos.zillowstatic.com/fp/f5541b6f7b78ef482074e8b5f7c034a2-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"160000","https://www.zillow.com/homedetails/2616-Alamo-Ct-Mays-Landing-NJ-08330/61865139_zpid/","1988"
"Highland Park",,,"NJ","52 Woodbridge Ave",,"08904","3","1","USD","Residential/Commercial can be used as both. Great location. Access to all major highways, Rts 1,18,287,Parkway,Turnpike. 25 min to Newark Airport, Close to Rutgers University. Great opportunity to live & conduct your business as well. ","FOR_SALE","40.500713","2249","-74.42894","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=400x300&zoom=17&center=40.50071334838867,-74.42893981933594&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&&signature=NmoE39Vqr9IFwz2WWUF-4hUotGw=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"549447","https://www.zillow.com/homedetails/52-Woodbridge-Ave-Highland-Park-NJ-08904/2065563172_zpid/","1940"
"Cliffside Park",,,"NJ","4 Knox Ave",,"07010","2","4","USD","Prime residential home on quiet cul-de-sac  in desirable neighborhood with spectacular views.  4BR 2Bath charming home with detached garage & driveway. Home is offer in as is condition. A rare opportunity to acquire hill top view of NYC & Hudson River with convenience and minutes away from GWB for ease of commute to city. SERIOUS INQUIRY ONLY no agent or brokers. Please no visit or knock on the door. E-Mail inquiry only!   hosangshin@yahoo.com","FOR_SALE","40.824677","1896","-73.97903","https://photos.zillowstatic.com/fp/a3db0e17e42f6088db2fa14ceb1278d8-p_d.jpg","https://photos.zillowstatic.com/fp/80ed0bf09402787ecbdd10ac486012f1-p_d.jpg","https://photos.zillowstatic.com/fp/6b90ccab1279b80769978d7d361de4f2-p_d.jpg","https://photos.zillowstatic.com/fp/5dc10f84a9defee2fb75a2b9d886a92d-p_d.jpg","https://photos.zillowstatic.com/fp/bc031260a970771ae08a1f8bcfa07abb-p_d.jpg","https://photos.zillowstatic.com/fp/8e91ef8b69f2a420ef6969ef1c4a4bc3-p_d.jpg","https://photos.zillowstatic.com/fp/3eadfb627f1a1e69b9f376191df79d4b-p_d.jpg","https://photos.zillowstatic.com/fp/20bb0776ae10275e22a902fb7f04a9ad-p_d.jpg","https://photos.zillowstatic.com/fp/934bf9793e9084b5a6f9b6ce16dd463b-p_d.jpg","https://photos.zillowstatic.com/fp/0b71e00f055f5c6e216d53175747ed23-p_d.jpg","https://photos.zillowstatic.com/fp/0052c7e242448b1a79e49c6e4493dbd6-p_d.jpg","https://photos.zillowstatic.com/fp/be8f40e4db6de0074e70964ff38a2956-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1290000","https://www.zillow.com/homedetails/4-Knox-Ave-Cliffside-Park-NJ-07010/37861454_zpid/","1900"
"Whitehouse Station",,,"NJ","25 Felmley Rd",,"08889","0",,"USD","This is a 0.0 bathroom, vacant land home. This home is located at 25 Felmley Rd, Whitehouse Station, NJ 08889.","FOR_SALE","40.656105",,"-74.74106","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=400x300&zoom=17&center=40.656105041503906,-74.74105834960938&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&&signature=ysyO4VqHcR59qUYG6rpcZV3pINM=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"288600","https://www.zillow.com/homedetails/25-Felmley-Rd-Whitehouse-Station-NJ-08889/201789507_zpid/",
"Toms River",,,"NJ","2 Magnolia St",,"08757","1","2","USD","2 Bed 1 full bath unit, newer windows, oak kitchen cabinets, faux granite counters, oversized shoer , 2 solar tube lights, laundry room, quiet location at end of street, storage shed is included. This Sale is as is condition, all furniture is included, needs some TLC, Buyer must pass a credit check and show an income of at least 1390 a month, Cash only","FOR_SALE","40.007637",,"-74.23642","https://photos.zillowstatic.com/fp/3c81b7c4137bf8d17f5b8c42d4feae5c-p_d.jpg","https://photos.zillowstatic.com/fp/ff714877e830489593b35895b71e9746-p_d.jpg","https://photos.zillowstatic.com/fp/3e8d6fdc01e2cc390f0d4c728b5b2876-p_d.jpg","https://photos.zillowstatic.com/fp/6a72e2622c912adf9a0dcdaa60a7e5b8-p_d.jpg","https://photos.zillowstatic.com/fp/1cf45433fcfe183a14d2dbd0da7a8c4f-p_d.jpg","https://photos.zillowstatic.com/fp/55e3ece378bb7612d340563b19be4aad-p_d.jpg","https://photos.zillowstatic.com/fp/e50a98b51ada76405f555c48b366310f-p_d.jpg","https://photos.zillowstatic.com/fp/c0a290c1835f45adf9fa05bddb8e3067-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79000","https://www.zillow.com/homedetails/2-Magnolia-St-Toms-River-NJ-08757/2065565402_zpid/",
"Bridgewater",,,"NJ","118 Bonney Ct",,"08807","4","3","USD","This updated Bentley model townhome located in the desirable Bridgewater Crossroads Community & close to all major highways, shopping malls & dining. 3 level unit showcasing beautiful HW floors, 2-story entrance way  & an open floor concept with plenty of natural light overlook Pond . 1st level FR with wood floors, updated powder room & sliding doors that open to the backyard patio, with view to pond. 2nd level offers Living Room w/wood burning FirePlace flowing effortlessly into the formal Dining Room and another updated powder room. The updated  kitchen comes complete w/granite countertops, thomasville cabinets, and stainless appliances. balcony off the kitchen and Recessed lights throughout. 3rd level showcases washer/dryer, 3 spacious BR's including the MS w/walk-in closet & updated guest with whirlpool Tub and updated master bath.
One car attached garage. Playground/Jogging/bike path. Close to Rt 287,78,206/202 & 22 & train to NYC.
Accepting buyer agent....","FOR_SALE","40.598415","2400","-74.621666","https://photos.zillowstatic.com/fp/7e2b3bf3079b35426edd9a334cd4e6bf-p_d.jpg","https://photos.zillowstatic.com/fp/5c466d92fd4a23176d0e9729c3a6fd38-p_d.jpg","https://photos.zillowstatic.com/fp/ef42aed9d1cc5c2584955b8debb58688-p_d.jpg","https://photos.zillowstatic.com/fp/4158500574232d50991deef763b17cd2-p_d.jpg","https://photos.zillowstatic.com/fp/b07ad57ab852d0e78c7001718fb05550-p_d.jpg","https://photos.zillowstatic.com/fp/8d692f7ad5a5c6d1cebbbcac4bdfb732-p_d.jpg","https://photos.zillowstatic.com/fp/793f4f5110375de64a383b31ff7f3e2a-p_d.jpg","https://photos.zillowstatic.com/fp/c73e514e286628258dc3e527781ddcea-p_d.jpg","https://photos.zillowstatic.com/fp/d707e91f87f4ca6d04ef5817b8582ed4-p_d.jpg","https://photos.zillowstatic.com/fp/d0d2fa319fb920ff5c958aa72d9d97c9-p_d.jpg","https://photos.zillowstatic.com/fp/6a6e3ae95bb98f1efb5ad1132d4e6bc2-p_d.jpg","https://photos.zillowstatic.com/fp/1eaab46f5fa6465b92b34b2cb53aded8-p_d.jpg","https://photos.zillowstatic.com/fp/ba5e7b2541efdca851e428b9a3b8dc38-p_d.jpg","https://photos.zillowstatic.com/fp/a4c1711d13dac021a906d19128ced1e7-p_d.jpg","https://photos.zillowstatic.com/fp/f1970a19af561e76f81042369cec14fd-p_d.jpg","https://photos.zillowstatic.com/fp/3fdc6cf96390d22bceb31a5ae024e82c-p_d.jpg","https://photos.zillowstatic.com/fp/6b36a60b4f93a9d950a9cf40e6e39407-p_d.jpg","https://photos.zillowstatic.com/fp/f67e61e4feba3e24dae00e90afeb7c86-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"515000","https://www.zillow.com/homedetails/118-Bonney-Ct-Bridgewater-NJ-08807/39862291_zpid/","1989"
"North Bergen",,,"NJ","8400 Boulevard E APT 3F",,"07047","1","1","USD","FOR SALE BY OWNER COOP APARTMENT. CLICK ON OWNERS LINK BELOW UNDER ""LISTED BY"" SECTION FOR MORE INFORMATION.
Exquisite renovated UNIQUE one Bedroom apartment bathed in natural sunlight throughout the day.  Large living-room has been divided with elegant sliding french doors with opportunity to use the additional generously sized room as a child room or office.  Granite counter tops, stainless steel appliances, hardwood floors, and tiled bathroom.  Custom made closets that provide ample and organized storage space.  Both closet doors and french doors in Living room are great quality and not hollow light doors.  Freshly painted with high quality Benjamin Moore paint.  Sale includes all appliances with the exception of standalone freezer. 
  Complex is pristinely maintained and has video intercom system for security, and on-site super.  County Park views, bus stop to NYC across the street.  Amenities include outdoor pool with Jacuzzi to relax after a long day at work, gym, bike room, storage room,  community room, library, and laundry room. Pet friendly complex.  Tennis courts are within minutes walking distance.
Showings available ONLY to pre-approved buyers.

BOARD REQUIREMENTS TO PURCHASE:
- APPLICATION FEE = $500 (BACKGROUND CHECK=$350, CREDIT CHECK=$150),
- FICO SCORE >> 680,
- MINIMUM OF 10% DOWN PAYMENT,
- INCOME TO DEBT RATIO  OF 3 TO 1 (3:1), 
- 2 YR MINIMUM OWNER OCCUPANCY.

Email byownerproperty20@gmail.com for more information.","FOR_SALE","40.8017","750","-73.9961","https://photos.zillowstatic.com/fp/36e6f99ef5b0cf9caa2161680413fe97-p_d.jpg","https://photos.zillowstatic.com/fp/0788254a20d1500b7a3b2727fe027b93-p_d.jpg","https://photos.zillowstatic.com/fp/d078dc204bb5c12e6beaba429a7c5f69-p_d.jpg","https://photos.zillowstatic.com/fp/8a468d6f23cd2842ee03319b6481d9d9-p_d.jpg","https://photos.zillowstatic.com/fp/df483ef8da99fe639e72f2705ad0eedc-p_d.jpg","https://photos.zillowstatic.com/fp/d7be8a80f2339c01f029de29dd473fc4-p_d.jpg","https://photos.zillowstatic.com/fp/84b03aec19e7d95f3e0372f1a86c9d57-p_d.jpg","https://photos.zillowstatic.com/fp/abfbf2f032802cce4b7e397ba31cd635-p_d.jpg","https://photos.zillowstatic.com/fp/ef63ce45d0c6a68a58655ab0bc56cef4-p_d.jpg","https://photos.zillowstatic.com/fp/572715c7f5224a6c731190088e1abd1d-p_d.jpg","https://photos.zillowstatic.com/fp/8644f341ffb17af6575e372de34b9373-p_d.jpg","https://photos.zillowstatic.com/fp/16adde435d3d8cfeaeb0ccce105d6d34-p_d.jpg","https://photos.zillowstatic.com/fp/2179284c9e114dcb5148a98140445ba1-p_d.jpg","https://photos.zillowstatic.com/fp/6e8a74902c301e69bdb3d5806127af8f-p_d.jpg","https://photos.zillowstatic.com/fp/74f760a199b8e95f1031007bfd864181-p_d.jpg","https://photos.zillowstatic.com/fp/29e5a7b1b9187644c0d22dbec3b14924-p_d.jpg","https://photos.zillowstatic.com/fp/5128111c77b5875c6833936ecb17ce55-p_d.jpg","https://photos.zillowstatic.com/fp/4aea8fe34d2dbf137072bbab49259434-p_d.jpg","https://photos.zillowstatic.com/fp/ad97064b850bdb3b8aea2fe1778d6f26-p_d.jpg","https://photos.zillowstatic.com/fp/86a284c812ed32431e50308d8a4314ac-p_d.jpg","https://photos.zillowstatic.com/fp/2167c7ce0873e755c54e11122cbbfacc-p_d.jpg","https://photos.zillowstatic.com/fp/3278aacb53d3023e3bff5a986407d451-p_d.jpg","https://photos.zillowstatic.com/fp/c5d6b5a1d175421954521a51aa83238b-p_d.jpg","https://photos.zillowstatic.com/fp/43f67269928433c6594081ff8ea058a9-p_d.jpg","https://photos.zillowstatic.com/fp/c09590c6c095182568b8d14cb687250a-p_d.jpg","https://photos.zillowstatic.com/fp/6f3168a952cb421459ec146610fc751c-p_d.jpg","https://photos.zillowstatic.com/fp/b12e6f5825cb117cd1290997712c5905-p_d.jpg","https://photos.zillowstatic.com/fp/068894ea4b3951736867cd889f43400b-p_d.jpg","https://photos.zillowstatic.com/fp/c5189b053c07851270eedeb1c100dbb5-p_d.jpg","https://photos.zillowstatic.com/fp/3844235817d8f536f7946d587ff877b9-p_d.jpg","https://photos.zillowstatic.com/fp/ec74cb6f664727328afeed3f10ed7f81-p_d.jpg","https://photos.zillowstatic.com/fp/8f362200740914cb0b93469c402019f7-p_d.jpg","https://photos.zillowstatic.com/fp/7d9ae45da1c9088e1c9665c25dffc6d4-p_d.jpg","https://photos.zillowstatic.com/fp/9f02c3c1f2eb5b6143856dbaabe29258-p_d.jpg","https://photos.zillowstatic.com/fp/40d249210fdf371c95030e32db5af101-p_d.jpg","https://photos.zillowstatic.com/fp/c2ae17adb95fd8ade3430aabc4d7a4a1-p_d.jpg","https://photos.zillowstatic.com/fp/2218c72787fc7680dec4ff84315b94e8-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"179500","https://www.zillow.com/homedetails/8400-Boulevard-E-APT-3F-North-Bergen-NJ-07047/2129752381_zpid/","1950"
"Runnemede",,,"NJ","1038 Central Ave",,"08078","0",,"USD","This is a 1436 square foot, 0.0 bathroom, single family home. This home is located at 1038 Central Ave, Runnemede, NJ 08078.","FOR_SALE","39.85886","1436","-75.07402","https://photos.zillowstatic.com/fp/bc16fc4c334e6a76c0301d4b7a53d1a5-p_d.jpg","https://photos.zillowstatic.com/fp/00cf69a830e91d38a650e0391204a1fa-p_d.jpg","https://photos.zillowstatic.com/fp/bdf1148e67293895c98a43f88a341c25-p_d.jpg","https://photos.zillowstatic.com/fp/c2f2af3a0a9e17b02802e4c44ec5ebc3-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.zillow.com/homedetails/1038-Central-Ave-Runnemede-NJ-08078/38304051_zpid/","1983"
"Newark",,,"NJ","220 Garside St",,"07104","0",,"USD","This is a 1766 square foot, 0.0 bathroom, single family home. This home is located at 220 Garside St, Newark, NJ 07104.","FOR_SALE","40.759224","1766","-74.173584","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=400x300&zoom=17&center=40.75922393798828,-74.173583984375&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&&signature=Exr6pd5f8y6bMEh0TB9hDsXuWpI=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.zillow.com/homedetails/220-Garside-St-Newark-NJ-07104/38692171_zpid/","1897"
"Surf City",,,"NJ","813 Ocean Ave",,"08008","5","4","USD","Long Beach Island Rental French classic Mansart Victorian, Custom designed. Features Gabriel Roof, 7 decks, huge roof deck, 2 master bedroom suites!! Four bedrooms and 4 1/2 baths!! Two queen sofa beds. Den could be used as 5th bedroom. Game room has pool table, ping pong, air hockey. Hot tub on dune level. Elevator is available for tenants use. Awning on top deck is retractable. Beach Access - Direct, private walkway.","FOR_SALE","39.65947","2400","-74.16558","https://photos.zillowstatic.com/fp/278263288c741bd368d63b9277ccb73a-p_d.jpg","https://photos.zillowstatic.com/fp/bc6e8267bb89283ded4cdf9711907dce-p_d.jpg","https://photos.zillowstatic.com/fp/4503c27cb3b3c5cb4848a29c3885ba15-p_d.jpg","https://photos.zillowstatic.com/fp/d78ae227cdd944dedd77db6feb879c0f-p_d.jpg","https://photos.zillowstatic.com/fp/20b8b67b3c6a569b6e0198be24b29411-p_d.jpg","https://photos.zillowstatic.com/fp/19f39fd932b0f25b8ced183afa77f81c-p_d.jpg","https://photos.zillowstatic.com/fp/fd29ab6a4958c628b3ceb7ee555c51c5-p_d.jpg","https://photos.zillowstatic.com/fp/61e7f7d76d047332dd13b495e94540e6-p_d.jpg","https://photos.zillowstatic.com/fp/f0ea69be3fe99d1aeb075a0db45c1909-p_d.jpg","https://photos.zillowstatic.com/fp/7bfb2f03153d9c10f603b494343955d7-p_d.jpg","https://photos.zillowstatic.com/fp/bc03f2b825f563897e15c08bd608d0f8-p_d.jpg","https://photos.zillowstatic.com/fp/d83929f311521c869244d8d2d963029c-p_d.jpg","https://photos.zillowstatic.com/fp/0b100f584dd55c9b394efa7c2b3fb690-p_d.jpg","https://photos.zillowstatic.com/fp/939b3b1898fbd9091ecce4a8ba8395a5-p_d.jpg","https://photos.zillowstatic.com/fp/6a980b9bf7770a9cb995d921588ed412-p_d.jpg","https://photos.zillowstatic.com/fp/a9a2b3a17a9aa1501326c0e8cae0c6fd-p_d.jpg","https://photos.zillowstatic.com/fp/e06ba3a1c55249e470382915fec14bfe-p_d.jpg","https://photos.zillowstatic.com/fp/f39fa2c09b870affb8a0720f0900bed1-p_d.jpg","https://photos.zillowstatic.com/fp/cc5c8b73a8a86cd637f76f46ff119d09-p_d.jpg","https://photos.zillowstatic.com/fp/fadb803ed7ce948af2117dd623eaf303-p_d.jpg","https://photos.zillowstatic.com/fp/3016251c43e96ca429b0a005c370881c-p_d.jpg","https://photos.zillowstatic.com/fp/e24b12044b80432d45c633967194110a-p_d.jpg","https://photos.zillowstatic.com/fp/2cca89f04d0fbadf8240a0887894aa1f-p_d.jpg","https://photos.zillowstatic.com/fp/232ebd27c9d50c07578649e87a6660c9-p_d.jpg","https://photos.zillowstatic.com/fp/3451b768de5b2e1b89cfeedcdbfd14a8-p_d.jpg","https://photos.zillowstatic.com/fp/515235cc5062d8432f6a924d57a94cce-p_d.jpg","https://photos.zillowstatic.com/fp/724ef9837c7dab3a0a8769f04413d7a6-p_d.jpg","https://photos.zillowstatic.com/fp/39dcf97052e9aa967de5ddc9753da849-p_d.jpg","https://photos.zillowstatic.com/fp/21730f566c0d02e83a5c5784a68ed3c2-p_d.jpg","https://photos.zillowstatic.com/fp/ea239597cfc01ba9ad9118aa5184004e-p_d.jpg","https://photos.zillowstatic.com/fp/5df9b37a59afb68be4885eb5d82abf9c-p_d.jpg","https://photos.zillowstatic.com/fp/a7dfa3d87749cc3ddd39718c573b6bd7-p_d.jpg","https://photos.zillowstatic.com/fp/5f7c71459a1e33a2bc170a0b8fedc67f-p_d.jpg","https://photos.zillowstatic.com/fp/ae98f3ab1363b8e92780a3ba261e310f-p_d.jpg","https://photos.zillowstatic.com/fp/7c630f2cae5a408f936fb459b5bf0e3a-p_d.jpg","https://photos.zillowstatic.com/fp/d3dc107b0334824fe3af231ad56044a9-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4000000","https://www.zillow.com/homedetails/813-Ocean-Ave-Surf-City-NJ-08008/39709844_zpid/","2004"
"Trenton",,,"NJ","1115 William St",,"08610","0",,"USD","Invest with Success.
Buy Through Auction.com.

This foreclosure investment property is a great opportunity to rehab and flip for potential profit or rent out for long-term income. It is located in Mercer County in the city of Hamilton Township. Be ready to bid and buy at auction on 04-06-2022.

Visit Auction.com to find additional property details, time-saving reports, and important auction information.

About Auction.com
As the nation's leading online investment property marketplace, we offer the most exclusive foreclosure and bank-owned property deals nationwide. Buyers can search, bid, and win properties on our secure platform or at our in-person auction events with the help of our support team every step of the way.","FOR_SALE","40.200592","1332","-74.72911","https://photos.zillowstatic.com/fp/0a36c9c6c4a9f5bbe4bc2665b79bbae1-p_d.jpg","https://photos.zillowstatic.com/fp/182cf3df42e355837d551052e2ffb7a0-p_d.jpg","https://photos.zillowstatic.com/fp/332299e5eaf356837c291ec5a1dc9775-p_d.jpg","https://photos.zillowstatic.com/fp/d8cf4cb7007830be83eb1f9b3a416cce-p_d.jpg","https://photos.zillowstatic.com/fp/ed16d8516c2612972fdf1d07706b6e7e-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.zillow.com/homedetails/1115-William-St-Trenton-NJ-08610/52623997_zpid/","1900"
"Elizabeth",,,"NJ","610 Franklin St",,"07206","2","5","USD","Invest with Success.
Buy Through Auction.com.

This foreclosure investment property is a great opportunity to rehab and flip for potential profit or rent out for long-term income. This 2,498 square feet property features 5 beds and 2.0 baths. It is located in Union County in the city of Elizabeth. Be ready to bid and buy at auction on 04-06-2022.

Visit Auction.com to find additional property details, time-saving reports, and important auction information.

About Auction.com
As the nation's leading online investment property marketplace, we offer the most exclusive foreclosure and bank-owned property deals nationwide. Buyers can search, bid, and win properties on our secure platform or at our in-person auction events with the help of our support team every step of the way.","FOR_SALE","40.657166","2498","-74.19879","https://photos.zillowstatic.com/fp/4ee7b841bd7bb89f50c0f3a17ba40c0f-p_d.jpg","https://photos.zillowstatic.com/fp/638c054c9bf5643697459d0e4433716c-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.zillow.com/homedetails/610-Franklin-St-Elizabeth-NJ-07206/39991869_zpid/","1900"
